GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC02_EST_VC01,HC04_EST_VC01,HC01_EST_VC36,HC02_EST_VC36,HC04_EST_VC36,HC01_EST_VC37,HC02_EST_VC37,HC04_EST_VC37
Id,Id2,Geography,Total; Estimate; Population 16 years and over,Labor Force Participation Rate; Estimate; Population 16 years and over,Unemployment rate; Estimate; Population 16 years and over,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Labor Force Participation Rate; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Unemployment rate; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above the poverty level,Labor Force Participation Rate; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above the poverty level,Unemployment rate; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above the poverty level
1400000US06037275200,06037275200,"Census Tract 2752, Los Angeles County, California",3481,75.9,7.8,504,78.4,14.2,2408,86.5,6.2
1400000US06037275302,06037275302,"Census Tract 2753.02, Los Angeles County, California",4354,62.3,9.0,477,41.3,41.6,2627,84.5,5.4
1400000US06037275311,06037275311,"Census Tract 2753.11, Los Angeles County, California",4948,76.1,5.0,265,92.1,4.1,3610,90.4,5.4
1400000US06037275400,06037275400,"Census Tract 2754, Los Angeles County, California",3000,79.3,4.8,124,31.5,25.6,2440,92.9,4.1
1400000US06037275500,06037275500,"Census Tract 2755, Los Angeles County, California",4141,63.3,15.3,764,54.8,23.6,2412,80.8,11.7
1400000US06037275602,06037275602,"Census Tract 2756.02, Los Angeles County, California",6596,77.2,10.2,644,41.8,26.0,5207,88.7,9.8
1400000US06037275603,06037275603,"Census Tract 2756.03, Los Angeles County, California",2526,66.1,6.6,199,68.8,15.3,1670,85.4,5.8
1400000US06037276000,06037276000,"Census Tract 2760, Los Angeles County, California",4742,66.0,4.5,146,26.0,73.7,3480,81.7,3.9
1400000US06037276100,06037276100,"Census Tract 2761, Los Angeles County, California",5293,75.2,7.4,574,65.3,26.7,3851,87.4,4.5
1400000US06037276400,06037276400,"Census Tract 2764, Los Angeles County, California",3553,58.7,7.8,562,25.3,30.3,2106,83.4,6.8
1400000US06037276500,06037276500,"Census Tract 2765, Los Angeles County, California",5035,50.7,11.8,167,40.7,10.3,937,84.6,9.1
1400000US06037276601,06037276601,"Census Tract 2766.01, Los Angeles County, California",3405,71.7,10.4,456,78.9,43.3,2231,83.7,4.4
1400000US06037276603,06037276603,"Census Tract 2766.03, Los Angeles County, California",5001,85.2,7.4,394,47.0,21.6,3900,95.6,5.4
1400000US06037276604,06037276604,"Census Tract 2766.04, Los Angeles County, California",3992,67.7,6.4,643,29.9,29.7,2575,92.4,4.9
1400000US06037277000,06037277000,"Census Tract 2770, Los Angeles County, California",4490,63.3,5.9,132,46.2,0.0,3008,85.8,6.5
1400000US06037277100,06037277100,"Census Tract 2771, Los Angeles County, California",2617,71.0,6.9,97,87.6,1.2,1835,87.7,6.3
1400000US06037277200,06037277200,"Census Tract 2772, Los Angeles County, California",2133,74.6,5.8,352,48.9,20.9,1492,91.4,3.5
1400000US06037277400,06037277400,"Census Tract 2774, Los Angeles County, California",1370,73.1,7.8,226,54.9,13.7,993,82.6,6.6
1400000US06037278001,06037278001,"Census Tract 2780.01, Los Angeles County, California",2065,67.8,6.0,291,39.2,24.6,1342,85.3,3.2
1400000US06037278102,06037278102,"Census Tract 2781.02, Los Angeles County, California",2884,76.5,6.9,53,43.4,0.0,2390,85.7,7.2
1400000US06037291110,06037291110,"Census Tract 2911.10, Los Angeles County, California",2758,55.1,10.6,641,37.3,35.6,1457,82.6,5.5
1400000US06037291120,06037291120,"Census Tract 2911.20, Los Angeles County, California",1707,68.2,16.4,289,64.4,9.7,1059,88.9,14.7
1400000US06037291130,06037291130,"Census Tract 2911.30, Los Angeles County, California",2865,62.8,12.4,302,50.0,58.3,2046,77.8,8.2
1400000US06037291210,06037291210,"Census Tract 2912.10, Los Angeles County, California",4459,56.5,9.1,736,64.0,7.9,2636,72.7,9.0
1400000US06037291220,06037291220,"Census Tract 2912.20, Los Angeles County, California",2840,66.0,8.9,509,58.9,11.3,1721,82.4,7.1
1400000US06037291300,06037291300,"Census Tract 2913, Los Angeles County, California",2109,59.6,3.4,66,51.5,32.4,1333,81.2,3.0
1400000US06037292000,06037292000,"Census Tract 2920, Los Angeles County, California",4995,73.5,18.6,1150,70.3,37.3,2993,86.3,9.8
1400000US06037293201,06037293201,"Census Tract 2932.01, Los Angeles County, California",5246,69.9,8.8,398,66.3,34.1,3815,81.2,7.5
1400000US06037293202,06037293202,"Census Tract 2932.02, Los Angeles County, California",4561,73.1,14.6,951,71.6,41.6,2861,84.0,5.8
1400000US06037293301,06037293301,"Census Tract 2933.01, Los Angeles County, California",2467,63.6,7.8,222,29.3,18.5,1582,87.2,6.4
1400000US06037293302,06037293302,"Census Tract 2933.02, Los Angeles County, California",4294,65.9,9.0,338,56.8,33.3,3030,80.7,7.3
1400000US06037293304,06037293304,"Census Tract 2933.04, Los Angeles County, California",3548,71.9,13.0,402,58.5,34.5,2534,85.0,10.6
1400000US06037293306,06037293306,"Census Tract 2933.06, Los Angeles County, California",1934,64.9,10.8,131,47.3,56.5,1389,78.3,5.6
1400000US06037293307,06037293307,"Census Tract 2933.07, Los Angeles County, California",2093,72.5,14.6,309,70.6,44.5,1427,87.5,9.2
1400000US06037294110,06037294110,"Census Tract 2941.10, Los Angeles County, California",3337,68.3,7.9,313,59.4,33.3,2386,83.7,5.3
1400000US06037294120,06037294120,"Census Tract 2941.20, Los Angeles County, California",1710,66.7,12.3,198,54.5,40.7,1121,84.6,7.1
1400000US06037294200,06037294200,"Census Tract 2942, Los Angeles County, California",4031,69.9,7.7,418,46.9,15.3,2834,85.8,5.5
1400000US06037294301,06037294301,"Census Tract 2943.01, Los Angeles County, California",2108,62.3,7.2,138,37.7,17.3,1460,77.5,7.1
1400000US06037294302,06037294302,"Census Tract 2943.02, Los Angeles County, California",3565,71.3,9.4,503,58.6,12.5,2382,85.2,6.9
1400000US06037294410,06037294410,"Census Tract 2944.10, Los Angeles County, California",3568,60.1,13.5,546,63.6,35.7,2195,75.9,7.7
1400000US06037294421,06037294421,"Census Tract 2944.21, Los Angeles County, California",2287,74.5,11.3,421,79.6,11.0,1483,84.6,9.7
1400000US06037294510,06037294510,"Census Tract 2945.10, Los Angeles County, California",3354,57.3,11.1,688,44.9,31.7,2115,73.5,6.9
1400000US06037294520,06037294520,"Census Tract 2945.20, Los Angeles County, California",2663,68.5,4.3,392,64.3,7.9,1832,81.8,2.3
1400000US06037294610,06037294610,"Census Tract 2946.10, Los Angeles County, California",3162,66.5,9.2,714,63.9,17.1,1756,86.8,4.7
1400000US06037294620,06037294620,"Census Tract 2946.20, Los Angeles County, California",3426,63.2,10.9,464,42.2,11.7,2140,80.1,9.1
1400000US06037294701,06037294701,"Census Tract 2947.01, Los Angeles County, California",2275,60.1,9.5,539,52.3,26.2,1263,80.7,3.3
1400000US06037294810,06037294810,"Census Tract 2948.10, Los Angeles County, California",2947,63.1,11.2,935,49.4,16.0,1505,85.2,7.7
1400000US06037294820,06037294820,"Census Tract 2948.20, Los Angeles County, California",2600,63.7,13.1,705,52.8,20.7,1514,81.8,10.8
1400000US06037294830,06037294830,"Census Tract 2948.30, Los Angeles County, California",2675,62.4,12.2,775,58.1,17.3,1344,82.8,8.4
1400000US06037294900,06037294900,"Census Tract 2949, Los Angeles County, California",2507,66.1,18.6,539,63.1,34.7,1341,84.1,9.6
1400000US06037295103,06037295103,"Census Tract 2951.03, Los Angeles County, California",4232,67.8,7.0,117,35.0,43.9,2959,85.1,6.7
1400000US06037296210,06037296210,"Census Tract 2962.10, Los Angeles County, California",2018,66.5,18.4,489,66.9,48.3,1084,84.1,7.6
1400000US06037296220,06037296220,"Census Tract 2962.20, Los Angeles County, California",3501,62.4,23.8,932,68.7,43.3,1591,81.0,9.1
1400000US06037296300,06037296300,"Census Tract 2963, Los Angeles County, California",3701,69.9,8.9,164,48.2,10.1,2813,82.5,7.5
1400000US06037296401,06037296401,"Census Tract 2964.01, Los Angeles County, California",2792,59.1,6.8,158,55.7,28.4,1825,80.8,5.9
1400000US06037296402,06037296402,"Census Tract 2964.02, Los Angeles County, California",2486,62.8,11.2,194,37.6,52.1,1629,83.3,6.5
1400000US06037296500,06037296500,"Census Tract 2965, Los Angeles County, California",3050,67.4,16.4,667,66.3,43.4,1716,81.8,6.6
1400000US06037296600,06037296600,"Census Tract 2966, Los Angeles County, California",3988,69.9,13.3,936,63.5,35.5,2413,84.0,4.9
1400000US06037296901,06037296901,"Census Tract 2969.01, Los Angeles County, California",3129,68.4,11.6,409,66.0,33.0,2161,82.0,6.3
1400000US06037296902,06037296902,"Census Tract 2969.02, Los Angeles County, California",3106,68.2,6.4,315,59.7,25.0,2229,83.0,2.6
1400000US06037297000,06037297000,"Census Tract 2970, Los Angeles County, California",4293,70.1,8.2,150,84.7,30.7,3139,87.0,6.3
1400000US06037297110,06037297110,"Census Tract 2971.10, Los Angeles County, California",3974,61.6,16.8,1018,51.2,33.4,2290,79.0,12.0
1400000US06037297120,06037297120,"Census Tract 2971.20, Los Angeles County, California",2933,74.6,17.9,430,67.2,28.0,1916,89.3,13.3
1400000US06037297201,06037297201,"Census Tract 2972.01, Los Angeles County, California",2978,69.0,14.8,398,42.7,27.6,1976,87.3,11.9
1400000US06037297202,06037297202,"Census Tract 2972.02, Los Angeles County, California",3081,66.2,13.4,273,45.1,37.4,2189,78.8,10.3
1400000US06037297300,06037297300,"Census Tract 2973, Los Angeles County, California",1634,57.5,6.5,90,47.8,14.0,1042,79.1,4.0
1400000US06037297400,06037297400,"Census Tract 2974, Los Angeles County, California",3228,52.9,10.9,88,48.9,4.7,1812,77.9,12.5
1400000US06037297500,06037297500,"Census Tract 2975, Los Angeles County, California",4032,71.0,2.7,208,93.3,13.5,3090,81.4,1.9
1400000US06037297601,06037297601,"Census Tract 2976.01, Los Angeles County, California",1948,68.1,9.7,156,56.4,34.1,1447,77.1,4.8
1400000US06037297602,06037297602,"Census Tract 2976.02, Los Angeles County, California",3396,67.0,11.9,298,32.9,59.2,2356,87.0,9.2
1400000US06037300100,06037300100,"Census Tract 3001, Los Angeles County, California",4894,58.3,2.7,115,65.2,0.0,3549,73.9,2.3
1400000US06037300200,06037300200,"Census Tract 3002, Los Angeles County, California",4504,59.9,4.0,242,21.1,17.6,3047,78.3,2.1
1400000US06037300301,06037300301,"Census Tract 3003.01, Los Angeles County, California",5391,65.6,5.8,172,43.0,45.9,3855,83.7,4.0
1400000US06037300400,06037300400,"Census Tract 3004, Los Angeles County, California",4561,69.7,8.0,252,63.1,31.4,3310,84.3,5.2
1400000US06037300501,06037300501,"Census Tract 3005.01, Los Angeles County, California",2383,66.6,4.1,150,51.3,27.3,1660,82.5,2.0
1400000US06037300502,06037300502,"Census Tract 3005.02, Los Angeles County, California",4642,76.8,8.1,318,89.6,27.0,3551,85.6,7.0
1400000US06037300600,06037300600,"Census Tract 3006, Los Angeles County, California",7192,60.4,5.0,313,49.8,6.4,4788,80.6,4.5
1400000US06037300701,06037300701,"Census Tract 3007.01, Los Angeles County, California",5222,66.0,3.8,149,14.8,0.0,3811,82.9,4.0
1400000US06037300702,06037300702,"Census Tract 3007.02, Los Angeles County, California",4550,56.5,7.9,228,5.7,100.0,2878,82.7,6.5
1400000US06037300800,06037300800,"Census Tract 3008, Los Angeles County, California",6083,60.0,7.1,721,36.1,37.7,3932,79.2,3.9
1400000US06037300901,06037300901,"Census Tract 3009.01, Los Angeles County, California",5297,63.5,7.9,231,20.8,0.0,3564,83.9,7.9
1400000US06037300902,06037300902,"Census Tract 3009.02, Los Angeles County, California",1729,62.9,8.6,62,59.7,0.0,1132,84.5,8.6
1400000US06037301000,06037301000,"Census Tract 3010, Los Angeles County, California",4049,62.0,9.4,279,35.5,1.0,2771,79.8,10.1
1400000US06037301100,06037301100,"Census Tract 3011, Los Angeles County, California",5681,59.8,5.4,372,44.6,12.0,3685,79.6,4.0
1400000US06037301203,06037301203,"Census Tract 3012.03, Los Angeles County, California",3830,59.5,7.5,221,67.4,4.7,2530,76.0,8.2
1400000US06037301204,06037301204,"Census Tract 3012.04, Los Angeles County, California",4670,61.1,12.3,631,47.1,25.3,2964,80.2,11.1
1400000US06037301205,06037301205,"Census Tract 3012.05, Los Angeles County, California",1825,67.1,8.0,42,64.3,66.7,1296,85.1,7.3
1400000US06037301206,06037301206,"Census Tract 3012.06, Los Angeles County, California",4510,59.8,7.7,620,43.9,16.5,2819,78.8,6.2
1400000US06037301300,06037301300,"Census Tract 3013, Los Angeles County, California",1628,63.3,6.2,50,28.0,0.0,1107,84.0,6.9
1400000US06037301400,06037301400,"Census Tract 3014, Los Angeles County, California",3113,65.9,5.0,77,71.4,0.0,2242,78.8,4.0
1400000US06037301501,06037301501,"Census Tract 3015.01, Los Angeles County, California",1676,67.9,11.8,28,0.0,-,1175,84.9,9.9
1400000US06037301502,06037301502,"Census Tract 3015.02, Los Angeles County, California",5931,62.3,15.2,816,65.1,38.2,3899,78.1,11.7
1400000US06037301601,06037301601,"Census Tract 3016.01, Los Angeles County, California",5721,57.3,12.2,533,54.2,49.8,3964,73.8,8.4
1400000US06037301602,06037301602,"Census Tract 3016.02, Los Angeles County, California",3371,69.5,13.3,329,78.7,22.0,2413,81.6,12.1
1400000US06037301701,06037301701,"Census Tract 3017.01, Los Angeles County, California",2489,67.7,8.1,215,82.8,27.0,1680,84.8,6.2
1400000US06037301702,06037301702,"Census Tract 3017.02, Los Angeles County, California",4958,62.0,15.0,504,40.9,53.4,3490,77.7,12.2
1400000US06037301801,06037301801,"Census Tract 3018.01, Los Angeles County, California",3713,69.2,7.9,235,83.8,23.4,2761,81.2,7.0
1400000US06037301802,06037301802,"Census Tract 3018.02, Los Angeles County, California",2951,59.9,14.7,319,55.2,54.0,1758,82.3,11.0
1400000US06037301900,06037301900,"Census Tract 3019, Los Angeles County, California",6837,61.2,6.6,1112,44.0,10.2,4118,81.4,6.5
1400000US06037302002,06037302002,"Census Tract 3020.02, Los Angeles County, California",3371,62.6,17.6,541,81.3,48.0,1852,81.9,7.5
1400000US06037302003,06037302003,"Census Tract 3020.03, Los Angeles County, California",3408,55.2,13.4,373,63.5,12.2,2070,76.7,14.1
1400000US06037302004,06037302004,"Census Tract 3020.04, Los Angeles County, California",3982,63.5,13.0,366,53.0,21.6,2762,77.8,12.3
1400000US06037302102,06037302102,"Census Tract 3021.02, Los Angeles County, California",5033,62.2,10.7,541,54.9,33.0,3491,79.0,8.3
1400000US06037302103,06037302103,"Census Tract 3021.03, Los Angeles County, California",4917,55.6,11.7,835,41.8,31.8,2874,77.5,8.6
1400000US06037302104,06037302104,"Census Tract 3021.04, Los Angeles County, California",3377,64.0,13.3,300,67.7,23.6,2268,80.8,12.8
1400000US06037302201,06037302201,"Census Tract 3022.01, Los Angeles County, California",3333,49.1,11.9,558,38.5,20.0,1685,78.7,10.9
1400000US06037302202,06037302202,"Census Tract 3022.02, Los Angeles County, California",4368,61.1,15.8,829,45.5,46.7,2604,82.1,9.5
1400000US06037302301,06037302301,"Census Tract 3023.01, Los Angeles County, California",3606,62.0,5.5,430,40.9,19.9,2410,81.8,4.5
1400000US06037302302,06037302302,"Census Tract 3023.02, Los Angeles County, California",4183,63.5,11.3,504,62.9,22.1,2704,82.2,10.0
1400000US06037302401,06037302401,"Census Tract 3024.01, Los Angeles County, California",5089,67.9,11.0,808,47.0,46.1,3379,87.4,6.9
1400000US06037302503,06037302503,"Census Tract 3025.03, Los Angeles County, California",3927,56.9,10.3,479,55.9,30.2,2470,75.9,7.3
1400000US06037302504,06037302504,"Census Tract 3025.04, Los Angeles County, California",3497,56.4,10.7,709,53.3,36.0,2034,77.4,4.8
1400000US06037302505,06037302505,"Census Tract 3025.05, Los Angeles County, California",3647,62.7,16.6,586,55.3,31.2,2260,79.2,11.6
1400000US06037302506,06037302506,"Census Tract 3025.06, Los Angeles County, California",3016,61.7,11.4,314,61.1,34.4,1882,85.9,8.3
1400000US06037310100,06037310100,"Census Tract 3101, Los Angeles County, California",4683,65.7,7.0,194,44.3,0.0,3244,85.0,6.5
1400000US06037310201,06037310201,"Census Tract 3102.01, Los Angeles County, California",4686,63.0,7.7,267,65.9,9.1,3254,78.8,7.7
1400000US06037310202,06037310202,"Census Tract 3102.02, Los Angeles County, California",4209,65.4,14.2,426,76.3,30.8,2789,79.9,12.3
1400000US06037310300,06037310300,"Census Tract 3103, Los Angeles County, California",2345,62.7,5.0,37,54.1,100.0,1575,85.0,4.0
1400000US06037310400,06037310400,"Census Tract 3104, Los Angeles County, California",2683,67.9,8.3,162,91.4,25.0,1831,84.3,6.4
1400000US06037310501,06037310501,"Census Tract 3105.01, Los Angeles County, California",2753,71.4,13.4,189,64.6,22.1,2125,85.0,13.1
1400000US06037310601,06037310601,"Census Tract 3106.01, Los Angeles County, California",5271,64.6,8.1,574,67.8,34.0,3609,80.2,4.7
1400000US06037310602,06037310602,"Census Tract 3106.02, Los Angeles County, California",2028,65.7,11.2,134,53.0,47.9,1404,83.8,8.5
1400000US06037310701,06037310701,"Census Tract 3107.01, Los Angeles County, California",2205,63.7,5.5,253,87.4,10.4,1236,86.8,4.4
1400000US06037310702,06037310702,"Census Tract 3107.02, Los Angeles County, California",6457,64.7,5.2,502,69.3,8.3,4031,86.1,4.2
1400000US06037310703,06037310703,"Census Tract 3107.03, Los Angeles County, California",4418,65.1,17.4,1029,57.8,44.2,2498,88.4,10.3
1400000US06037310800,06037310800,"Census Tract 3108, Los Angeles County, California",4348,63.7,8.9,342,51.2,20.0,2841,79.5,7.6
1400000US06037310900,06037310900,"Census Tract 3109, Los Angeles County, California",5171,68.1,3.8,177,65.0,43.5,3856,81.5,2.7
1400000US06037311000,06037311000,"Census Tract 3110, Los Angeles County, California",3144,74.5,3.1,140,59.3,7.2,2464,88.2,2.7
1400000US06037311100,06037311100,"Census Tract 3111, Los Angeles County, California",3225,68.2,9.3,261,36.8,47.9,2240,87.1,6.7
1400000US06037311200,06037311200,"Census Tract 3112, Los Angeles County, California",2515,72.3,8.0,122,59.8,31.5,1901,88.0,7.3
1400000US06037311300,06037311300,"Census Tract 3113, Los Angeles County, California",3015,66.3,5.0,304,40.8,16.1,1962,87.7,2.3
1400000US06037311400,06037311400,"Census Tract 3114, Los Angeles County, California",1846,68.9,10.8,137,57.7,48.1,1251,85.6,8.9
1400000US06037311500,06037311500,"Census Tract 3115, Los Angeles County, California",4627,70.3,9.9,283,59.7,59.8,3340,86.5,7.2
1400000US06037311600,06037311600,"Census Tract 3116, Los Angeles County, California",6267,80.3,8.6,601,44.4,33.0,4970,90.6,7.7
1400000US06037311700,06037311700,"Census Tract 3117, Los Angeles County, California",4861,65.4,4.7,219,73.1,11.9,3091,88.2,3.9
1400000US06037311801,06037311801,"Census Tract 3118.01, Los Angeles County, California",2331,75.2,10.7,238,58.4,54.7,1683,91.8,7.2
1400000US06037311802,06037311802,"Census Tract 3118.02, Los Angeles County, California",2971,73.7,14.3,370,63.0,16.7,2101,85.8,11.3
1400000US06037320000,06037320000,"Census Tract 3200, Los Angeles County, California",0,-,-,0,-,-,0,-,-
1400000US06037320100,06037320100,"Census Tract 3201, Los Angeles County, California",6169,62.9,10.7,652,54.9,36.6,4191,79.6,7.8
1400000US06037320201,06037320201,"Census Tract 3202.01, Los Angeles County, California",2633,69.9,6.0,493,64.5,18.6,1730,82.7,2.9
1400000US06037320202,06037320202,"Census Tract 3202.02, Los Angeles County, California",4585,65.9,7.1,324,58.0,17.0,3313,82.6,5.4
1400000US06037320300,06037320300,"Census Tract 3203, Los Angeles County, California",5020,62.9,11.0,976,52.9,21.7,3074,80.6,8.9
1400000US06037400204,06037400204,"Census Tract 4002.04, Los Angeles County, California",5298,60.2,7.5,209,55.0,27.8,3665,72.9,6.2
1400000US06037400205,06037400205,"Census Tract 4002.05, Los Angeles County, California",2603,56.2,6.7,175,53.1,49.5,1520,74.9,4.6
1400000US06037400206,06037400206,"Census Tract 4002.06, Los Angeles County, California",4364,61.2,6.3,76,69.7,0.0,2968,79.1,6.0
